,machine,compiler,repetition,query,engine,threads,query_label,time,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,L1-icache-loads,L1-icache-load-misses,dTLB-loads,dTLB-load-misses,iTLB-loads,iTLB-load-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses
114,burrata,gcc,1,1,vectorwise,17,q1 vectorwise,853.206,88609.26,10026.0,91.0,351408.0,264219056169.0,554701367380.0,,84262260.0,219358176492.0,1738804871.0,,,143224298589.0,9535442.0,229744670535.0,59867948.0,107272131440.0,33038.0,,
115,burrata,gcc,1,1,hyper,17,q1 hyper,444.516,46799.3,6122.0,2.0,349349.0,138291611147.0,325404722586.0,,54731306.0,147893340223.0,880846652.0,,,83088239287.0,6727902.0,148308622737.0,61396111.0,48920857603.0,49648.0,,
116,burrata,clang,0,1,hyper,18,q1 hyper,2441.677,265090.82,29530.0,8.0,349432.0,792841391155.0,1045456729197.0,,56769998.0,375521616169.0,1054343089.0,,,262389035695.0,22463700.0,376130914928.0,65682126.0,152263016864.0,27220.0,,
117,burrata,clang,0,1,vectorwise,18,q1 vectorwise,814.388,89525.54,10537.0,101.0,352707.0,266714475382.0,492627131672.0,,92315725.0,204652319305.0,1929753698.0,,,130638363140.0,11702197.0,214718022335.0,60679084.0,96463792182.0,39049.0,,
118,burrata,gcc,0,1,hyper,18,q1 hyper,420.668,46977.75,6117.0,6.0,349413.0,139799458054.0,327566513663.0,,55062102.0,147378518507.0,863068874.0,,,82924369381.0,6665099.0,148232170719.0,57840015.0,49247715294.0,25907.0,,
119,burrata,gcc,0,1,vectorwise,18,q1 vectorwise,806.869,88685.37,10142.0,98.0,352741.0,264285773703.0,554409331760.0,,84394037.0,219392590076.0,1744533295.0,,,143114881719.0,9529384.0,229543824648.0,60676260.0,106987930306.0,33689.0,,
120,burrata,clang,1,1,hyper,18,q1 hyper,2442.552,265199.76,27861.0,4.0,349417.0,793564634354.0,1045950052223.0,,56517796.0,375584260725.0,1060546070.0,,,262300084550.0,22439394.0,376080885680.0,66379774.0,152275766168.0,25852.0,,
121,burrata,clang,1,1,vectorwise,18,q1 vectorwise,816.217,89651.91,11557.0,101.0,352734.0,267146010954.0,492320358431.0,,92271145.0,204519430604.0,1930564408.0,,,130326094514.0,11696344.0,214502371953.0,59191794.0,96247955176.0,36133.0,,
122,burrata,gcc,1,1,hyper,18,q1 hyper,419.87,46913.3,6163.0,2.0,349416.0,139856085570.0,327077355880.0,,54916581.0,147313945105.0,870379004.0,,,82533181296.0,6288155.0,148163460123.0,57827964.0,49057346224.0,26479.0,,
123,burrata,gcc,1,1,vectorwise,18,q1 vectorwise,827.697,88795.71,10729.0,99.0,352709.0,264582990656.0,554350077801.0,,84718663.0,219362788116.0,1744959118.0,,,142966874280.0,9829599.0,229645779924.0,61410738.0,106970806261.0,58959.0,,
124,burrata,clang,0,1,vectorwise,19,q1 vectorwise,773.286,89696.9,10234.0,108.0,352262.0,266632810571.0,492124945599.0,,92682223.0,204902734342.0,1926286788.0,,,130403245249.0,12241102.0,214363373206.0,59420668.0,96284690582.0,8934.0,,
125,burrata,clang,0,1,hyper,19,q1 hyper,2319.064,265579.84,28534.0,7.0,349515.0,794217079503.0,1047307801940.0,,56758860.0,375691159369.0,1059363939.0,,,263326065779.0,22271422.0,376778776000.0,65745226.0,153353590226.0,37645.0,,
126,burrata,gcc,0,1,vectorwise,19,q1 vectorwise,767.803,88867.31,10345.0,101.0,352114.0,265190882467.0,554270997426.0,,84411091.0,219308460741.0,1741852922.0,,,143176136469.0,9126089.0,230673079591.0,62138484.0,107559823927.0,50386.0,,
127,burrata,gcc,0,1,hyper,19,q1 hyper,399.282,47008.32,6079.0,2.0,349539.0,139603897539.0,326493424697.0,,54937251.0,147617982613.0,860046801.0,,,82720489233.0,6430480.0,147484990443.0,61102956.0,48994404736.0,28476.0,,
128,burrata,clang,1,1,hyper,19,q1 hyper,2312.595,264994.12,27966.0,6.0,349507.0,792752310316.0,1045781584468.0,,56791831.0,375275525413.0,1050073072.0,,,262309349997.0,22289935.0,376166433140.0,68043054.0,152334606286.0,13060.0,,
129,burrata,clang,1,1,vectorwise,19,q1 vectorwise,773.92,89745.17,10310.0,106.0,352317.0,266748034107.0,492975594567.0,,92591204.0,205979725948.0,1940691383.0,,,130729731096.0,12376980.0,213774231367.0,59909211.0,96093523673.0,23149.0,,
130,burrata,gcc,1,1,hyper,19,q1 hyper,397.635,46853.39,6107.0,4.0,349525.0,139475983788.0,327001472077.0,,54859747.0,147030503205.0,881871165.0,,,82654589039.0,6594323.0,148113080429.0,59096278.0,49108255497.0,24848.0,,
131,burrata,gcc,1,1,vectorwise,19,q1 vectorwise,769.812,89029.72,10257.0,103.0,352101.0,264186717812.0,553358415912.0,,83900378.0,219505612300.0,1714244669.0,,,143788921010.0,9501601.0,231299686947.0,61960260.0,107609842951.0,68333.0,,
132,burrata,clang,0,1,hyper,20,q1 hyper,2198.956,265268.65,39141.0,12.0,349575.0,793054246696.0,1046477754665.0,,56872160.0,375566119816.0,1056365684.0,,,262871750646.0,22794958.0,376621483612.0,68336019.0,152962013464.0,39665.0,,
133,burrata,clang,0,1,vectorwise,20,q1 vectorwise,735.369,89734.25,10245.0,115.0,352588.0,267330414648.0,493523700303.0,,92569959.0,204903362000.0,1938398781.0,,,130595271046.0,11731139.0,214787512429.0,59812612.0,96511211302.0,39486.0,,
134,burrata,gcc,0,1,hyper,20,q1 hyper,377.293,46857.78,6171.0,8.0,349621.0,137849189278.0,323222027407.0,,54579278.0,147594578759.0,876964745.0,,,82877837553.0,6584498.0,148489163522.0,58319237.0,48818387658.0,28123.0,,
135,burrata,gcc,0,1,vectorwise,20,q1 vectorwise,729.139,88965.93,11886.0,111.0,352599.0,264637316962.0,554825974698.0,,84298326.0,219641478264.0,1750139368.0,,,143108939407.0,10203502.0,229526503844.0,60023382.0,107045090980.0,31945.0,,
136,burrata,clang,1,1,hyper,20,q1 hyper,2200.95,265398.23,28310.0,12.0,349590.0,793166752382.0,1045425934287.0,,56650761.0,375483408740.0,1056191581.0,,,262670675606.0,22174051.0,376477251678.0,66567674.0,152439324324.0,35137.0,,
137,burrata,clang,1,1,vectorwise,20,q1 vectorwise,736.241,89934.66,27668.0,111.0,352866.0,267634392655.0,494552364660.0,,92803975.0,205185432699.0,1933312099.0,,,130848036022.0,11800770.0,214708766654.0,59495400.0,96629061997.0,41161.0,,
138,burrata,gcc,1,1,hyper,20,q1 hyper,379.8,47020.11,6523.0,6.0,349575.0,138639747440.0,323835024439.0,,54447282.0,147035798517.0,874042401.0,,,83059078026.0,6575986.0,149002991641.0,58731439.0,49180285841.0,31798.0,,
139,burrata,gcc,1,1,vectorwise,20,q1 vectorwise,750.696,89090.54,10233.0,114.0,352748.0,264974921811.0,554838205847.0,,84404370.0,220263797379.0,1755853172.0,,,143402212823.0,10192895.0,229503180680.0,59800278.0,107298970300.0,36843.0,,
140,burrata,clang,0,1,hyper,21,q1 hyper,2096.09,265523.86,29231.0,9.0,349655.0,794166611983.0,1046502079288.0,,56663679.0,375544763500.0,1057094918.0,,,262640973559.0,22047882.0,376343890061.0,65983908.0,152733080283.0,29683.0,,
141,burrata,clang,0,1,vectorwise,21,q1 vectorwise,704.965,89975.86,10548.0,113.0,354913.0,268259373690.0,494230641381.0,,93104161.0,204615651586.0,1912025949.0,,,130302614350.0,11499662.0,215478477395.0,58863427.0,96825250498.0,26846.0,,
142,burrata,gcc,0,1,hyper,21,q1 hyper,361.218,47059.81,6391.0,6.0,349680.0,140018721392.0,327046611346.0,,55050481.0,147488653304.0,872477364.0,,,82583126086.0,6667476.0,146955677428.0,60587113.0,49082340924.0,27914.0,,
143,burrata,gcc,0,1,vectorwise,21,q1 vectorwise,696.293,89115.48,10352.0,118.0,354863.0,265062660760.0,554394691495.0,,84802675.0,219269088331.0,1749236339.0,,,143120510238.0,9883827.0,229926131487.0,61040781.0,107454383435.0,40737.0,,
144,burrata,clang,1,1,hyper,21,q1 hyper,2093.217,265074.75,27864.0,5.0,349682.0,791971773921.0,1045219859650.0,,56700126.0,375532201672.0,1049876334.0,,,262379904420.0,22173179.0,376256564087.0,68922691.0,152079819473.0,26716.0,,
145,burrata,clang,1,1,vectorwise,21,q1 vectorwise,720.883,90285.42,10608.0,119.0,354981.0,267993410271.0,493451410550.0,,93256649.0,206177898410.0,1951166290.0,,,131196939571.0,12173660.0,214661633634.0,60783966.0,96309160641.0,30524.0,,
146,burrata,gcc,1,1,hyper,21,q1 hyper,360.227,46956.45,7082.0,7.0,349681.0,139231316431.0,326905665671.0,,55086627.0,147373353463.0,867505929.0,,,83001317801.0,7141796.0,147971802582.0,59967158.0,49237654972.0,44336.0,,
147,burrata,gcc,1,1,vectorwise,21,q1 vectorwise,696.4,89398.11,13928.0,118.0,354564.0,265721464776.0,556451395747.0,,84898602.0,220157844137.0,1750366543.0,,,143768561643.0,10193249.0,229377351544.0,61746208.0,108025238646.0,57907.0,,
148,burrata,clang,0,1,hyper,22,q1 hyper,2001.096,265539.24,28289.0,6.0,349707.0,793544210744.0,1046590355216.0,,56997733.0,375669299426.0,1061552896.0,,,263086570186.0,22318711.0,376643623486.0,67765743.0,153091899164.0,31011.0,,
149,burrata,clang,0,1,vectorwise,22,q1 vectorwise,669.814,89782.0,10470.0,124.0,352212.0,267401153840.0,493064607755.0,,93006621.0,205112058586.0,1935109946.0,,,130453468360.0,11768175.0,214426724972.0,61281253.0,96459397706.0,51763.0,,
150,burrata,gcc,0,1,hyper,22,q1 hyper,346.336,47297.24,17918.0,20.0,349739.0,140121073086.0,327909733962.0,,55160813.0,147714356882.0,873040508.0,,,82967738891.0,7846921.0,147968495924.0,59367764.0,49664817020.0,30817.0,,
151,burrata,gcc,0,1,vectorwise,22,q1 vectorwise,667.853,89469.93,10944.0,127.0,352235.0,265962931603.0,554240674650.0,,84813724.0,219626070353.0,1751253132.0,,,143086942873.0,9895418.0,229537889542.0,62963029.0,107207598627.0,45889.0,,
152,burrata,clang,1,1,vectorwise,22,q1 vectorwise,717.146,90209.15,10639.0,123.0,352590.0,267613164136.0,493162912016.0,,93018100.0,205554957829.0,1947171979.0,,,130750558791.0,11979746.0,214284754140.0,62351022.0,96050787175.0,45827.0,,
153,burrata,clang,1,1,hyper,22,q1 hyper,2000.01,265464.53,32924.0,6.0,349719.0,793468068373.0,1046092470472.0,,56738189.0,375612659974.0,1060018089.0,,,262662766966.0,22359470.0,376507168874.0,68314407.0,152707391533.0,34271.0,,
154,burrata,gcc,1,1,vectorwise,22,q1 vectorwise,665.594,89219.21,12030.0,128.0,352465.0,265198859200.0,554610585459.0,,84733082.0,219557601694.0,1746894474.0,,,143256681356.0,9733383.0,229720424149.0,60873403.0,107149497004.0,50976.0,,
155,burrata,gcc,1,1,hyper,22,q1 hyper,345.791,47085.37,6471.0,5.0,349729.0,140005118153.0,327596759887.0,,55041657.0,147224124548.0,862028869.0,,,82668505138.0,7001664.0,148006273491.0,58302493.0,49098812820.0,26503.0,,
156,burrata,clang,0,1,hyper,23,q1 hyper,1915.477,265626.54,29207.0,8.0,349788.0,793362660775.0,1045428747202.0,,56617906.0,375493807758.0,1056010528.0,,,262835837377.0,22583543.0,376636384224.0,67413392.0,152598670919.0,38140.0,,
157,burrata,clang,0,1,vectorwise,23,q1 vectorwise,644.086,90284.41,14474.0,130.0,355516.0,268046640947.0,494099000598.0,,93413130.0,205496246595.0,1935580012.0,,,130448377909.0,12182650.0,214515446035.0,60332460.0,96549133654.0,13671.0,,
158,burrata,gcc,0,1,hyper,23,q1 hyper,369.862,47359.83,8817.0,8.0,349819.0,140537910409.0,327010986031.0,,55392391.0,146812218601.0,869218825.0,,,82783667521.0,7726526.0,148350801748.0,60201073.0,49344660164.0,27983.0,,
159,burrata,gcc,0,1,vectorwise,23,q1 vectorwise,638.834,89398.12,11147.0,126.0,356064.0,263873313688.0,553508896743.0,,85029294.0,220134469902.0,1755090821.0,,,143653975740.0,9892842.0,230290479865.0,62830501.0,106828649561.0,60003.0,,
160,burrata,clang,1,1,hyper,23,q1 hyper,1912.818,265256.05,28222.0,6.0,349799.0,793840021946.0,1046453213451.0,,56911441.0,375479622723.0,1056791368.0,,,262101759817.0,22377816.0,375931601376.0,67074852.0,152371230648.0,28461.0,,
161,burrata,clang,1,1,vectorwise,23,q1 vectorwise,645.254,90390.63,10642.0,131.0,355019.0,269261268683.0,493004146901.0,,92859956.0,204149660594.0,1927225961.0,,,130285301492.0,11338455.0,215139642421.0,60187433.0,96520578925.0,6482.0,,
162,burrata,gcc,1,1,hyper,23,q1 hyper,330.253,47164.23,6828.0,9.0,349795.0,139431878171.0,327246852010.0,,55115644.0,147405163757.0,872370301.0,,,82896567704.0,7215029.0,148105853309.0,58594639.0,49432087827.0,31037.0,,
163,burrata,gcc,1,1,vectorwise,23,q1 vectorwise,640.93,89540.51,11634.0,136.0,355119.0,264786653233.0,553715213860.0,,84212770.0,219958572154.0,1725094500.0,,,143929882457.0,9391013.0,230966057631.0,61354451.0,107940270075.0,61747.0,,
164,burrata,clang,0,1,hyper,24,q1 hyper,1836.269,265494.18,29672.0,12.0,349865.0,792072653431.0,1045303441466.0,,56671935.0,375765718800.0,1037134671.0,,,262573806778.0,22612296.0,376375230368.0,69542497.0,152034661433.0,29670.0,,
165,burrata,clang,0,1,vectorwise,24,q1 vectorwise,617.578,90428.36,12071.0,137.0,357413.0,268328065184.0,494759367282.0,,93210364.0,205659068386.0,1941965025.0,,,131396047396.0,12349575.0,214842190585.0,60011115.0,96901176980.0,60334.0,,
166,burrata,gcc,0,1,hyper,24,q1 hyper,316.524,47124.71,7126.0,12.0,349874.0,139702422321.0,327715288576.0,,55197917.0,148023608476.0,882544697.0,,,83174899336.0,7407273.0,147865168318.0,57808799.0,48781077058.0,18089.0,,
167,burrata,gcc,0,1,vectorwise,24,q1 vectorwise,611.806,89483.98,15548.0,137.0,357472.0,265375430811.0,555110097332.0,,85052241.0,220002075210.0,1753942138.0,,,143392376985.0,10275676.0,229657029832.0,60212079.0,107536679246.0,45925.0,,
168,burrata,clang,1,1,vectorwise,24,q1 vectorwise,615.297,89947.7,10709.0,141.0,357251.0,266674768427.0,493816604242.0,,93342750.0,205731754347.0,1941534872.0,,,130908565099.0,12669132.0,214144999012.0,59694115.0,95930523227.0,46699.0,,
169,burrata,clang,1,1,hyper,24,q1 hyper,1833.177,265420.41,28223.0,4.0,349911.0,794200473386.0,1046156112808.0,,56808398.0,375376956213.0,1053416075.0,,,262441437110.0,22268061.0,376378246711.0,68689462.0,152313304960.0,26128.0,,
170,burrata,gcc,1,1,vectorwise,24,q1 vectorwise,609.859,89273.82,21714.0,144.0,357291.0,264597813995.0,555525303510.0,,84497523.0,219569822483.0,1744301086.0,,,143388369035.0,10180772.0,229715838922.0,60899696.0,107777274750.0,49525.0,,
171,burrata,gcc,1,1,hyper,24,q1 hyper,320.598,47537.87,6800.0,10.0,349877.0,139902149711.0,327666697836.0,,55100588.0,148326572597.0,869652753.0,,,83725604006.0,6950131.0,148607854178.0,60621216.0,49381803263.0,30295.0,,
172,burrata,clang,0,1,vectorwise,25,q1 vectorwise,594.522,90517.75,10671.0,135.0,352814.0,269251150960.0,494058088073.0,,93077026.0,205249165569.0,1944606832.0,,,130725481051.0,12034597.0,214674872007.0,63152256.0,96694158305.0,49867.0,,
173,burrata,clang,0,1,hyper,25,q1 hyper,1790.332,265847.08,28899.0,10.0,349914.0,794524447960.0,1046622831064.0,,56984873.0,375574884960.0,1056437727.0,,,262537782613.0,23254413.0,376209684665.0,66819308.0,152420706702.0,48500.0,,
174,burrata,gcc,0,1,vectorwise,25,q1 vectorwise,591.274,89614.61,10810.0,143.0,352742.0,264485527571.0,553511673772.0,,84624820.0,219078270138.0,1732160457.0,,,143736752536.0,10031363.0,230059694742.0,60768025.0,107257363824.0,57353.0,,
175,burrata,gcc,0,1,hyper,25,q1 hyper,307.569,47486.18,6986.0,9.0,349939.0,140788868475.0,327892775508.0,,55177573.0,147621898774.0,862749697.0,,,82800621271.0,6960787.0,147997244141.0,57691563.0,49143087033.0,29387.0,,
176,burrata,clang,1,1,hyper,25,q1 hyper,1771.888,265383.41,28508.0,6.0,349936.0,792239897319.0,1044814002488.0,,56815197.0,375278859696.0,1059740793.0,,,262388767013.0,22919479.0,376320436196.0,66241940.0,152453958374.0,33390.0,,
177,burrata,clang,1,1,vectorwise,25,q1 vectorwise,595.498,90612.03,11171.0,144.0,352713.0,268848100407.0,493115238562.0,,93180240.0,205363961688.0,1941289376.0,,,130861218478.0,12278430.0,214590041294.0,62440696.0,96241083418.0,41372.0,,
178,burrata,gcc,1,1,hyper,25,q1 hyper,304.531,47149.27,7036.0,8.0,349936.0,140273120789.0,327493890084.0,,55159821.0,147000210785.0,876101212.0,,,82477612693.0,7056381.0,148381914937.0,60191490.0,49244716304.0,35493.0,,
179,burrata,gcc,1,1,vectorwise,25,q1 vectorwise,590.311,89736.56,10749.0,138.0,352905.0,265641174390.0,553636349415.0,,84026666.0,219204126605.0,1749561536.0,,,143462442424.0,10173437.0,229717714607.0,62987026.0,107448004544.0,50729.0,,
180,burrata,clang,0,1,hyper,26,q1 hyper,1699.559,266280.6,118503.0,12.0,349976.0,795706073527.0,1051306116324.0,,58002457.0,376086024666.0,1061270716.0,,,263735593379.0,32635616.0,377188245882.0,70176335.0,154540168877.0,43655.0,,
181,burrata,clang,0,1,vectorwise,26,q1 vectorwise,572.349,90395.58,12367.0,152.0,356001.0,268766670149.0,494912479663.0,,93150624.0,204750466540.0,1938034637.0,,,130568921717.0,12136582.0,215435624002.0,59538847.0,96824536617.0,53792.0,,
182,burrata,gcc,0,1,hyper,26,q1 hyper,287.491,46176.6,6701.0,9.0,349976.0,137341718977.0,327768529961.0,,55466519.0,147466208732.0,282069811.0,,,81955432475.0,7047772.0,147532562235.0,58661858.0,49156279106.0,35471.0,,
183,burrata,gcc,0,1,vectorwise,26,q1 vectorwise,564.257,89304.95,12140.0,148.0,356181.0,265037987565.0,556694732535.0,,84954594.0,220353276760.0,1748824350.0,,,143622777730.0,10549059.0,230006003494.0,60003452.0,107603366059.0,42876.0,,
184,burrata,clang,1,1,hyper,26,q1 hyper,1695.849,265669.49,28293.0,8.0,350008.0,794197266796.0,1046662933764.0,,56865839.0,375689804675.0,1053712660.0,,,262232033773.0,22175346.0,375576268433.0,67542471.0,152314909951.0,35101.0,,
185,burrata,clang,1,1,vectorwise,26,q1 vectorwise,570.057,90128.76,10848.0,148.0,356097.0,266746533622.0,493085040198.0,,92949219.0,205076769692.0,1940868703.0,,,131053872657.0,12538015.0,215038618868.0,59095445.0,96722710750.0,60231.0,,
186,burrata,gcc,1,1,hyper,26,q1 hyper,295.178,47361.83,7590.0,8.0,349986.0,140404911831.0,327678823247.0,,55444873.0,147464274596.0,879794117.0,,,82807302530.0,7192387.0,147640880801.0,60861835.0,49096805860.0,29122.0,,
187,burrata,gcc,1,1,vectorwise,26,q1 vectorwise,567.048,90078.55,10938.0,155.0,356085.0,266733725161.0,557525793827.0,,84952804.0,220349612578.0,1749366647.0,,,144556936740.0,10352595.0,230658587731.0,61512177.0,108357616086.0,52146.0,,
188,burrata,clang,0,1,hyper,27,q1 hyper,1632.117,265796.28,29189.0,5.0,350160.0,792813541558.0,1044296017788.0,,56632460.0,375150788824.0,1057515121.0,,,262773770267.0,22847141.0,376551721077.0,66039906.0,152521808615.0,30155.0,,
189,burrata,clang,0,1,vectorwise,27,q1 vectorwise,553.329,90781.06,12614.0,159.0,354117.0,268977362577.0,494145377441.0,,93369889.0,205607288158.0,1947771027.0,,,130950529227.0,12692492.0,214760597201.0,62713892.0,96351241050.0,45066.0,,
190,burrata,gcc,0,1,hyper,27,q1 hyper,286.121,47792.51,7071.0,6.0,350078.0,140587887921.0,327813754365.0,,55328733.0,147631083348.0,878592024.0,,,83021596627.0,7225106.0,147107318362.0,60398071.0,48905484105.0,34513.0,,
191,burrata,gcc,0,1,vectorwise,27,q1 vectorwise,572.706,90016.02,12116.0,156.0,354019.0,266488351388.0,555796975838.0,,85259396.0,219684208901.0,1756180396.0,,,143296664706.0,10345845.0,229134821005.0,61943399.0,107474085401.0,50667.0,,
192,burrata,clang,1,1,vectorwise,27,q1 vectorwise,554.132,90957.72,11855.0,155.0,354032.0,269888820439.0,494994317924.0,,93448810.0,205124561727.0,1943125382.0,,,130834383452.0,12768682.0,215185086276.0,62563332.0,96702031764.0,62335.0,,
193,burrata,clang,1,1,hyper,27,q1 hyper,1631.314,265492.64,29646.0,8.0,350150.0,793011372362.0,1045285508586.0,,56821949.0,375253218829.0,1057938221.0,,,262323638720.0,23089413.0,376464992219.0,68557504.0,152226447483.0,28634.0,,
194,burrata,gcc,1,1,vectorwise,27,q1 vectorwise,548.699,90183.62,17885.0,158.0,354132.0,266650403284.0,555966242454.0,,85149258.0,220297653609.0,1757334813.0,,,144022951673.0,10755698.0,229895659191.0,62354498.0,107473682588.0,44120.0,,
195,burrata,gcc,1,1,hyper,27,q1 hyper,302.485,47267.08,6894.0,6.0,350095.0,140261846660.0,327819070253.0,,55267920.0,147347127262.0,866544351.0,,,82656052667.0,7570909.0,148051883494.0,58327663.0,49110821903.0,40392.0,,
196,burrata,clang,0,1,vectorwise,28,q1 vectorwise,534.334,90851.79,11780.0,158.0,354936.0,269122170179.0,494361120764.0,,93495444.0,205429935822.0,1949453111.0,,,130678011756.0,13076281.0,214712865629.0,59799703.0,96354467392.0,62464.0,,
197,burrata,clang,0,1,hyper,28,q1 hyper,1574.817,265589.81,28353.0,3.0,350137.0,793331441526.0,1046000980513.0,,57001364.0,375247511226.0,1060160668.0,,,262394751911.0,22610695.0,376428978685.0,68780421.0,152444148011.0,40527.0,,
198,burrata,gcc,0,1,vectorwise,28,q1 vectorwise,529.458,90299.82,21093.0,162.0,354531.0,266303311309.0,557469131010.0,,84869122.0,220041310367.0,1755283756.0,,,144243448837.0,10850919.0,230470164079.0,61552019.0,108473162878.0,60325.0,,
199,burrata,gcc,0,1,hyper,28,q1 hyper,273.614,47359.1,8757.0,6.0,350094.0,138834717082.0,323548198023.0,,55153169.0,146749015715.0,864535640.0,,,82579078792.0,8409525.0,148991312760.0,60257330.0,48889566278.0,37016.0,,
200,burrata,clang,1,1,vectorwise,28,q1 vectorwise,534.842,91597.39,14211.0,169.0,354792.0,270784375621.0,500756238882.0,,93709289.0,206225228367.0,1945111641.0,,,132532750678.0,12865404.0,215801702406.0,62052031.0,97755937628.0,59948.0,,
201,burrata,clang,1,1,hyper,28,q1 hyper,1576.041,265866.47,31371.0,13.0,350163.0,794212072288.0,1046423714866.0,,56857828.0,375637938605.0,1059389930.0,,,262690908749.0,22884118.0,376397651690.0,68482830.0,152592468634.0,38772.0,,
202,burrata,gcc,1,1,vectorwise,28,q1 vectorwise,529.443,90329.87,11360.0,169.0,354895.0,267243475500.0,557033925667.0,,85082248.0,220013664175.0,1752514517.0,,,144061905986.0,10495745.0,230284779272.0,61055023.0,108576782046.0,60705.0,,
