machine,compiler,repetition,query,engine,threads,query_label,time_seconds,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,L1-icache-loads,L1-icache-load-misses,dTLB-loads,dTLB-load-misses,iTLB-loads,iTLB-load-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses
dubliner,clang,0,9,vectorwise,68,q9 vectorwise,1437.968,490776.21,54194.0,501.0,1594339.0,1262687499730.0,333722134887.0,54060041211.0,1995188038.0,90222491567.0,18838062961.0,8074903714.0,4758635784.0,,267656811.0,88686102683.0,4806892634.0,3276074.0,40513144.0,,
dubliner,clang,0,9,hyper,71,q9 hyper,4576.321,1024190.67,72271.0,1042.0,1765201.0,2783625702428.0,1335516494501.0,285148020526.0,2445903750.0,365548767621.0,19763256989.0,10235736768.0,6082764550.0,,492456382.0,361941232830.0,4804987106.0,64055102.0,318758864.0,,
dubliner,clang,0,9,vectorwise,71,q9 vectorwise,1433.075,494477.42,64819.0,520.0,1459901.0,1265950800293.0,327797518726.0,52775766550.0,1995507277.0,87684859697.0,18955383784.0,8139660788.0,4783025928.0,,238346138.0,87623482454.0,4838718366.0,2522529.0,36465255.0,,
dubliner,clang,0,9,hyper,74,q9 hyper,4330.019,1051989.43,72939.0,1331.0,1648457.0,2852497271561.0,1538354852275.0,332257469834.0,2503440057.0,420673585972.0,20156373266.0,10291405070.0,6114896880.0,,479993392.0,425841041974.0,4909774786.0,67265104.0,308525028.0,,
dubliner,clang,0,9,vectorwise,74,q9 vectorwise,1381.807,507284.14,59299.0,517.0,1592172.0,1297409716262.0,332073110453.0,53015661092.0,1970160201.0,87683209055.0,18886232892.0,8093009775.0,4769255431.0,,270543805.0,88369758396.0,4893066089.0,4637681.0,40185570.0,,
dubliner,clang,0,9,vectorwise,77,q9 vectorwise,1903.51,705024.5,58756.0,548.0,1567611.0,1835054911219.0,389453812233.0,65971806207.0,2183531552.0,103345148788.0,20338357343.0,8850770376.0,5185006488.0,,342956188.0,101070404769.0,4892297360.0,9414493.0,56150379.0,,
dubliner,clang,0,9,hyper,77,q9 hyper,4466.204,1255617.22,87133.0,1600.0,1851749.0,3412836478031.0,1706095669001.0,374613433373.0,2759432546.0,469834881686.0,21589599842.0,10943702329.0,6521157542.0,,577766927.0,466011334965.0,4892924189.0,78289261.0,338316248.0,,
dubliner,clang,0,9,hyper,79,q9 hyper,4567.47,1052583.42,78358.0,1413.0,1714016.0,2866059954378.0,1186900855399.0,248954118768.0,2392417628.0,321682457763.0,20388664650.0,10479492591.0,6215925502.0,,534393651.0,325291732496.0,4883101639.0,58755293.0,225022563.0,,
dubliner,clang,0,9,vectorwise,79,q9 vectorwise,1139.433,508471.49,55638.0,550.0,1455106.0,1308158535734.0,323243948000.0,51714856391.0,1860136822.0,85565545503.0,18391947412.0,7811416799.0,4613971632.0,,236428254.0,86322589261.0,4773054955.0,2532232.0,37749988.0,,
dubliner,clang,0,9,hyper,82,q9 hyper,4562.939,1160101.68,94470.0,1487.0,1849978.0,3168101178363.0,1414583648468.0,303478373865.0,2453247677.0,387164239257.0,20822096246.0,10821425117.0,6340527440.0,,579517189.0,386557615174.0,4893050700.0,64620098.0,268154037.0,,
dubliner,clang,0,9,vectorwise,82,q9 vectorwise,1954.667,809551.25,62263.0,571.0,1475768.0,2096631970622.0,400520461687.0,68468007496.0,2164846732.0,104811582574.0,20565014176.0,9032307317.0,5195812726.0,,341317133.0,105783482359.0,4831473521.0,14924024.0,68682773.0,,
dubliner,clang,0,9,vectorwise,85,q9 vectorwise,1917.112,769599.15,93858.0,617.0,1590269.0,1993105340566.0,410411573899.0,70444089509.0,2164221467.0,107094459797.0,20488487986.0,8938957897.0,5294640444.0,,366686868.0,106639686373.0,4898621250.0,18851878.0,57195599.0,,
dubliner,clang,0,9,hyper,85,q9 hyper,4904.241,1282203.52,92867.0,1946.0,1856218.0,3494967747151.0,1804231309385.0,395736552759.0,2645324792.0,493810373929.0,21432051978.0,11003963118.0,6568952635.0,,601222328.0,497463744111.0,4926654793.0,87937368.0,379686488.0,,
dubliner,clang,0,9,hyper,88,q9 hyper,4884.753,1433068.84,164511.0,2640.0,2394858.0,3893940431350.0,1997658575460.0,441943068805.0,2822496408.0,545224828802.0,23851067113.0,12314537710.0,7582798560.0,,848534570.0,543169260235.0,5103157225.0,87198034.0,368964831.0,,
dubliner,clang,0,9,vectorwise,88,q9 vectorwise,2114.251,916722.28,100866.0,620.0,1510689.0,2336261952276.0,515419660770.0,96714555769.0,2261766353.0,135474412742.0,21644110516.0,9891499000.0,5947672953.0,,479665614.0,133127357875.0,4877490278.0,10575138.0,92935012.0,,
dubliner,clang,0,9,hyper,90,q9 hyper,5360.131,1399496.49,100204.0,2091.0,1949421.0,3817517680374.0,2226339416288.0,496019927884.0,2778102995.0,612540852644.0,21524626017.0,10894394007.0,6418178133.0,,659184053.0,612318887779.0,4998223905.0,107191364.0,448210965.0,,
dubliner,clang,0,9,vectorwise,90,q9 vectorwise,2386.131,994505.84,71955.0,661.0,1541467.0,2614072386836.0,459078038942.0,80342907866.0,2212013498.0,118133418164.0,21000016535.0,9195743839.0,5262126479.0,,392341665.0,117513855263.0,4944117370.0,21330436.0,80421855.0,,
dubliner,clang,0,9,hyper,93,q9 hyper,5186.864,1497302.28,136254.0,2063.0,2119155.0,4082400815388.0,1836723349680.0,404337882271.0,2804170836.0,498543806067.0,22807606158.0,11588394050.0,6756306533.0,,763644759.0,498759640527.0,5034098297.0,84612282.0,337256613.0,,
dubliner,clang,0,9,vectorwise,93,q9 vectorwise,2087.398,1011094.89,73878.0,701.0,1488470.0,2658713366467.0,485924782236.0,88368231704.0,2327892184.0,126319772275.0,21425780297.0,9509484201.0,5380855858.0,,441070051.0,124443972909.0,4926534868.0,12557716.0,97660881.0,,
dubliner,clang,0,9,hyper,96,q9 hyper,5455.159,1501930.57,131465.0,3373.0,2078073.0,4078796346812.0,2175708984154.0,485451515430.0,2749348992.0,593675272433.0,23252848712.0,12383344959.0,7502011330.0,,763590000.0,595653402742.0,5079154923.0,78482777.0,422669228.0,,
dubliner,clang,0,9,vectorwise,96,q9 vectorwise,2374.253,1164083.68,77716.0,711.0,1478333.0,3019910652717.0,546890145694.0,102624635806.0,2160324208.0,139939621256.0,21652086596.0,10014939486.0,6048305071.0,,478710140.0,139454858819.0,4881686914.0,16535631.0,96376281.0,,
dubliner,clang,0,9,hyper,99,q9 hyper,5492.989,1514046.85,135666.0,2664.0,2140189.0,4119832277044.0,1958172899160.0,431744884904.0,2797499357.0,533566320674.0,22778570533.0,11623637439.0,6883656529.0,,774377461.0,540436594247.0,5121878230.0,84238287.0,338343640.0,,
dubliner,clang,0,9,vectorwise,99,q9 vectorwise,2395.041,1176153.48,91755.0,746.0,1492485.0,3119712416277.0,514285614053.0,93412652643.0,2365358993.0,131271017758.0,22034636031.0,9695195585.0,5583134808.0,,493194686.0,130538922344.0,5038761659.0,21082695.0,102370599.0,,
dubliner,clang,0,9,vectorwise,101,q9 vectorwise,2316.768,1187843.19,92656.0,774.0,1491003.0,3115283468189.0,490436223156.0,88980902331.0,2287542723.0,126414527617.0,21523774091.0,9539614745.0,5503912052.0,,479786112.0,124753249133.0,4900769052.0,21757021.0,90912817.0,,
dubliner,clang,0,9,hyper,101,q9 hyper,5273.272,1735128.39,165643.0,3145.0,2028764.0,4731467793680.0,2526376238577.0,569096593461.0,3067036122.0,693254133116.0,23852414960.0,12064634485.0,7083828005.0,,803793950.0,693053900342.0,5023001376.0,99415030.0,529618112.0,,
dubliner,clang,0,9,vectorwise,104,q9 vectorwise,2232.174,1131048.71,93677.0,752.0,1491461.0,2980151949220.0,505916600708.0,93478522560.0,2409202175.0,130874487114.0,22412383935.0,9893717074.0,5568316591.0,,508737186.0,128947087294.0,5030936843.0,11656820.0,98704114.0,,
dubliner,clang,0,9,hyper,104,q9 hyper,5236.078,1679221.7,158051.0,3385.0,2089986.0,4583798001634.0,2214789094078.0,493563492589.0,2948677232.0,601892049943.0,23691799869.0,11981340558.0,6915341736.0,,834953319.0,606173487761.0,5129837538.0,87891111.0,395750569.0,,
dubliner,clang,0,9,vectorwise,107,q9 vectorwise,2490.921,1264365.43,92252.0,798.0,1541434.0,3338872285143.0,502443758276.0,90991731670.0,2336994220.0,128670061064.0,22509822787.0,9897605879.0,5692562695.0,,513725479.0,128234604368.0,5003716362.0,15246189.0,97004117.0,,
dubliner,clang,0,9,hyper,107,q9 hyper,4999.375,1691550.77,155172.0,3452.0,1998328.0,4587863728529.0,2067064835019.0,459665506264.0,2921653660.0,561872824426.0,24157348776.0,12186074235.0,7262840633.0,,816559756.0,566475468504.0,5087467275.0,73059255.0,343195094.0,,
dubliner,clang,0,9,vectorwise,110,q9 vectorwise,3897.603,2191205.89,116999.0,823.0,1608952.0,5870191735301.0,735770492968.0,140386058556.0,2621527337.0,182447250276.0,24432411695.0,10705020831.0,6124119247.0,,1064703389.0,181128501199.0,5085533745.0,58884354.0,176923461.0,,
dubliner,clang,0,9,hyper,110,q9 hyper,6537.121,2162552.38,174281.0,4366.0,2286604.0,5932555478217.0,3480725866742.0,794936781973.0,3437592331.0,957837716266.0,24880203254.0,12379486894.0,7185781269.0,,1105306779.0,952531424655.0,5108649488.0,134177957.0,701393674.0,,
dubliner,clang,0,9,hyper,112,q9 hyper,5688.04,1740152.3,155352.0,3743.0,2081857.0,4724259105548.0,2286403586416.0,510572869167.0,3023152402.0,623172842091.0,24003807687.0,12045746596.0,7185041398.0,,844772276.0,621327825240.0,5084539025.0,97119616.0,483061772.0,,
dubliner,clang,0,9,vectorwise,112,q9 vectorwise,2534.774,1420857.56,104443.0,867.0,1524357.0,3728997562848.0,559873305344.0,104253236389.0,2436497105.0,142059461114.0,22840924271.0,10045592492.0,5723100904.0,,563466460.0,141016075440.0,5068244382.0,12697645.0,111637364.0,,
dubliner,clang,0,9,hyper,115,q9 hyper,5760.382,2074222.42,179171.0,4261.0,2240072.0,5667719975753.0,3674881892167.0,841574960757.0,3247483378.0,1011243485546.0,23871593847.0,12130594055.0,7005623173.0,,966113479.0,1001246909005.0,5071933134.0,133728467.0,733947701.0,,
dubliner,clang,0,9,vectorwise,115,q9 vectorwise,2388.575,1403518.08,115152.0,904.0,1536739.0,3705598043554.0,565382806555.0,106187078576.0,2492546957.0,144930739287.0,23090557503.0,10191651830.0,5691595689.0,,597202126.0,143081524357.0,5040067927.0,10080689.0,114506490.0,,
dubliner,clang,0,9,hyper,118,q9 hyper,6303.718,2326161.47,177912.0,4561.0,2075994.0,6377493419894.0,4565078337351.0,1054467868552.0,3388743844.0,1259789398943.0,25157805434.0,12485098518.0,7153019984.0,,994667772.0,1253551107935.0,5093679530.0,176487215.0,783865320.0,,
dubliner,clang,0,9,vectorwise,118,q9 vectorwise,2618.471,1451969.44,104832.0,875.0,1537849.0,3854907487783.0,559171941749.0,104374636466.0,2476315665.0,142966502703.0,23468120408.0,10227943460.0,5833130604.0,,600740521.0,141205387166.0,5073343478.0,13881750.0,98213812.0,,
dubliner,clang,0,9,hyper,121,q9 hyper,5875.036,2207017.97,262144.0,4881.0,2351554.0,6027577222241.0,3155566906095.0,716758633597.0,3306795209.0,864009914505.0,25665295296.0,12783891646.0,7485269215.0,,1093419397.0,863843440498.0,5137939668.0,121529608.0,528160138.0,,
dubliner,clang,0,9,vectorwise,121,q9 vectorwise,2829.817,1517006.06,124818.0,939.0,1542507.0,3987942580603.0,581019096541.0,109944929562.0,2552315148.0,146980838797.0,23728247703.0,10399159502.0,5877070732.0,,664208290.0,145634327693.0,5108712190.0,12188218.0,110056220.0,,
dubliner,clang,0,9,hyper,123,q9 hyper,6037.578,1928761.11,187848.0,4820.0,2105463.0,5239833198067.0,2058877212114.0,457499462209.0,3063733863.0,557389711169.0,24852756901.0,12425618597.0,7246788856.0,,957821621.0,560714893740.0,5185274579.0,88501838.0,559823328.0,,
dubliner,clang,0,9,vectorwise,123,q9 vectorwise,2543.568,1553961.72,136779.0,904.0,1703339.0,4137611644414.0,594389338963.0,112211490899.0,2405227009.0,150974934095.0,23362518860.0,10359795740.0,5943867585.0,,688405600.0,151140082465.0,5065271694.0,12245465.0,121613151.0,,
dubliner,clang,0,9,hyper,126,q9 hyper,6827.501,2385381.27,192840.0,4750.0,2233667.0,6533975392059.0,4068768762739.0,935621181808.0,3360849298.0,1120051579999.0,25138829050.0,12514362086.0,7085225914.0,,1058129717.0,1126570325403.0,5286312846.0,183696900.0,975997612.0,,
dubliner,clang,0,9,vectorwise,126,q9 vectorwise,2599.047,1640834.07,138138.0,929.0,1559812.0,4322740704869.0,586060657675.0,110054584508.0,2433868788.0,147024222250.0,23453911600.0,10435834621.0,5896119086.0,,693652987.0,146211099553.0,5104780951.0,18959674.0,119356840.0,,
dubliner,clang,0,9,hyper,129,q9 hyper,6350.255,2205365.31,198608.0,5935.0,2194526.0,6001997484534.0,3378067096945.0,770513047803.0,3156164543.0,927507173775.0,25166252870.0,12546049268.0,7262581027.0,,1048810296.0,932681832167.0,5194360473.0,127856964.0,622912206.0,,
dubliner,clang,0,9,vectorwise,129,q9 vectorwise,2804.2,1761281.31,130460.0,908.0,1735064.0,4558830023521.0,608403329343.0,114413465995.0,2519234486.0,153006541489.0,24136153386.0,10694723373.0,6048964067.0,,749502145.0,152089184680.0,5132697038.0,13271196.0,119906122.0,,
dubliner,clang,0,9,hyper,132,q9 hyper,5780.47,2496829.12,305912.0,7543.0,2694732.0,6815477802872.0,3896999958448.0,894480861482.0,3488358622.0,1070926358833.0,26775101189.0,13521642393.0,8051363142.0,,1347602339.0,1057048165023.0,5135749507.0,140097361.0,869189660.0,,
dubliner,clang,0,9,vectorwise,132,q9 vectorwise,2685.769,1751420.19,190402.0,1050.0,1665541.0,4527689659042.0,678310769678.0,133441449282.0,2647803799.0,171159932229.0,25056847255.0,11230703810.0,6419400462.0,,831612120.0,169658932447.0,5140986997.0,20915637.0,141963224.0,,
dubliner,clang,0,9,vectorwise,134,q9 vectorwise,2807.15,1788320.57,148770.0,966.0,1546428.0,4720811237958.0,621363701326.0,118171074360.0,2533434532.0,155435626148.0,24606671448.0,10907746657.0,6198788679.0,,771568042.0,156886801970.0,5176016774.0,12663888.0,116286151.0,,
dubliner,clang,0,9,hyper,134,q9 hyper,5392.64,2021457.26,253774.0,5770.0,2288168.0,5507086961050.0,1876246323059.0,415492424645.0,3074741746.0,506491981875.0,25601286415.0,12954998068.0,7566395246.0,,1091577673.0,509583172522.0,5210307649.0,64873314.0,416419747.0,,
dubliner,clang,0,9,vectorwise,137,q9 vectorwise,2808.521,1924178.76,145677.0,1024.0,1677822.0,5017656790179.0,682435875989.0,134458277378.0,2652216327.0,172877495883.0,24555092913.0,10849661394.0,6008037252.0,,793360985.0,170848755440.0,5141435821.0,17128664.0,123755366.0,,
dubliner,clang,0,9,hyper,137,q9 hyper,6037.797,2637484.87,218107.0,5734.0,2322829.0,7223226771075.0,4669811567470.0,1078845007392.0,3321323094.0,1289816669413.0,25333475845.0,12591092718.0,7035665144.0,,1168852509.0,1286935677699.0,5205591866.0,167370799.0,758494256.0,,
dubliner,clang,0,9,hyper,140,q9 hyper,6582.976,2571902.65,222419.0,6471.0,2296486.0,7034559307638.0,4110136984162.0,945431484357.0,3363748306.0,1130903926319.0,25907953679.0,12938950332.0,7517437859.0,,1173813526.0,1130973507716.0,5255219826.0,148824699.0,798911702.0,,
dubliner,clang,0,9,vectorwise,140,q9 vectorwise,2845.847,1914467.96,146652.0,1008.0,1628054.0,5072045274480.0,654503618802.0,127097346066.0,2627624269.0,164098801153.0,25117551217.0,11076645671.0,6211112130.0,,776213652.0,162393754863.0,5258656046.0,14511507.0,122942541.0,,
dubliner,clang,0,9,hyper,143,q9 hyper,6659.053,2814965.53,243306.0,7414.0,2607572.0,7727188887061.0,4440425732976.0,1024013137529.0,3489604309.0,1222867128800.0,26741502944.0,13317109513.0,7599762600.0,,1349289925.0,1215668947960.0,5292697600.0,174467568.0,829094157.0,,
dubliner,clang,0,9,vectorwise,143,q9 vectorwise,3011.431,2069720.72,181026.0,1083.0,1592224.0,5384956676523.0,689243775537.0,133920834263.0,2731258843.0,171892250869.0,25411608445.0,11245688806.0,6270247519.0,,830821204.0,169867274912.0,5194149216.0,22710695.0,128342799.0,,
dubliner,clang,0,9,hyper,145,q9 hyper,6775.322,2574763.49,257178.0,7021.0,2545715.0,7016036873057.0,3883097081241.0,889599414969.0,3276197259.0,1063872131802.0,26481275696.0,13239764530.0,7616343281.0,,1285706087.0,1082985453257.0,5337737288.0,156693204.0,718863591.0,,
dubliner,clang,0,9,vectorwise,145,q9 vectorwise,2971.243,2110417.9,163109.0,1145.0,1586990.0,5585946071022.0,685280291138.0,133166365539.0,2609437822.0,172031874701.0,25149484948.0,11118600409.0,6237583481.0,,812072198.0,169926314621.0,5148227320.0,16205845.0,120182233.0,,
dubliner,clang,0,9,vectorwise,148,q9 vectorwise,2863.501,2124012.47,177794.0,1154.0,1700538.0,5538439394498.0,725690069697.0,143626334730.0,2698019662.0,182293807414.0,25353662937.0,11320881718.0,6227555234.0,,898378448.0,180966338139.0,5217495235.0,12142196.0,135314669.0,,
dubliner,clang,0,9,hyper,148,q9 hyper,6520.519,2525705.85,309522.0,6990.0,2495182.0,6884362884166.0,3432870169232.0,784837430577.0,3360162945.0,941858994174.0,26117885506.0,13108148442.0,7425896508.0,,1236482420.0,934224241504.0,5271172854.0,151950883.0,735174715.0,,
dubliner,clang,0,9,hyper,151,q9 hyper,6394.909,3042143.34,246209.0,7956.0,2606373.0,8322210913821.0,4951563871460.0,1145544204326.0,3631282657.0,1363462152703.0,27606600506.0,13568828511.0,7629724870.0,,1401000929.0,1373935041832.0,5357978668.0,157346014.0,981180834.0,,
dubliner,clang,0,9,vectorwise,151,q9 vectorwise,2950.657,2159319.17,158457.0,1148.0,1594517.0,5724224456507.0,686394751332.0,132544744011.0,2603056201.0,170311259149.0,25089179542.0,11057731698.0,6207893988.0,,796679708.0,169423328298.0,5209130177.0,19307316.0,113882360.0,,
dubliner,clang,0,9,vectorwise,154,q9 vectorwise,2923.358,2245615.89,205076.0,1221.0,1699008.0,5924150883798.0,735797720343.0,145600515013.0,2844230114.0,183077227373.0,26296772927.0,11657863412.0,6403909795.0,,979251502.0,181740782542.0,5200019984.0,19430899.0,132543618.0,,
dubliner,clang,0,9,hyper,154,q9 hyper,7387.058,3154062.09,289420.0,8922.0,2810050.0,8659586566789.0,4476089930391.0,1031531133438.0,3833910629.0,1226666706385.0,28637732049.0,13830075215.0,7765754191.0,,1571626446.0,1246504753036.0,5356292252.0,150604940.0,963772168.0,,
dubliner,clang,0,9,hyper,156,q9 hyper,6863.304,2612435.66,287125.0,8782.0,2568231.0,7078652853513.0,3119534193683.0,710067796426.0,3185979377.0,851133788647.0,26612540066.0,13229391675.0,7636810763.0,,1299332078.0,856618197295.0,5357818970.0,117381798.0,583713275.0,,
dubliner,clang,0,9,vectorwise,156,q9 vectorwise,2918.035,2324068.66,164621.0,1214.0,1579554.0,6215087513981.0,760115376140.0,150550926255.0,2634699130.0,189663644231.0,25297974878.0,11155116112.0,6230665488.0,,827247798.0,188270776575.0,5270981525.0,16738876.0,129693833.0,,
dubliner,clang,0,9,vectorwise,159,q9 vectorwise,2647.279,2184167.29,176599.0,1208.0,1599045.0,5807262717874.0,690077628218.0,135207934319.0,2603073707.0,172936627336.0,25133996749.0,11232040987.0,6191430508.0,,865989005.0,171801092992.0,5215520110.0,13982798.0,125303796.0,,
dubliner,clang,0,9,hyper,159,q9 hyper,7800.933,3378102.31,5952493.0,9088.0,2638759.0,9267232701509.0,6066702735350.0,1409880447682.0,3559806583.0,1674620220069.0,27364082331.0,13276522650.0,7486784789.0,,1533426491.0,1671231185816.0,5260971656.0,225756291.0,976552744.0,,
dubliner,clang,0,9,hyper,162,q9 hyper,6591.387,2924599.79,393247.0,10248.0,2529693.0,8003266207605.0,4404800841388.0,1018019071719.0,3348970348.0,1212076149371.0,26677924554.0,13327460223.0,7669010922.0,,1359501460.0,1205243004492.0,5202819801.0,165550540.0,679193857.0,,
dubliner,clang,0,9,vectorwise,162,q9 vectorwise,2984.796,2326094.37,187447.0,1240.0,1656627.0,6115794667032.0,797419825654.0,159198900758.0,2678052015.0,199812623179.0,25826404679.0,11440257106.0,6418157236.0,,894964029.0,198479700417.0,5242910550.0,13630724.0,142278133.0,,
dubliner,clang,0,9,vectorwise,165,q9 vectorwise,2726.617,2341352.68,189953.0,1276.0,1732845.0,6212736031312.0,753132199195.0,149514630701.0,2811133510.0,187249679226.0,26182125416.0,11579661466.0,6268173553.0,,945759376.0,186487757799.0,5252133488.0,16244392.0,131358716.0,,
dubliner,clang,0,9,hyper,165,q9 hyper,7905.827,3786293.55,428978.0,10234.0,2719368.0,10410608664236.0,6482127481873.0,1508560944485.0,3984066030.0,1783985011510.0,28745860502.0,13690611765.0,7735624150.0,,1587402565.0,1792252888751.0,5437283104.0,241194643.0,1222064031.0,,
dubliner,clang,0,9,vectorwise,167,q9 vectorwise,2950.314,2518776.39,246914.0,1310.0,1648218.0,6739842545386.0,802373445633.0,160183957500.0,2672940011.0,199933095596.0,26259691213.0,11698885977.0,6471688184.0,,969318293.0,199230729172.0,5265435468.0,25945919.0,147742798.0,,
dubliner,clang,0,9,hyper,167,q9 hyper,7192.074,3046043.9,314008.0,10311.0,2611041.0,8321699010983.0,3718319451810.0,852825758443.0,3396681774.0,1011420169628.0,27593553995.0,13772617562.0,7927466448.0,,1465531117.0,1014213618977.0,5358400147.0,131169814.0,656402785.0,,
dubliner,clang,0,9,hyper,170,q9 hyper,8326.487,4117739.58,536499.0,14861.0,2728733.0,11344768791817.0,7937713064351.0,1854010427220.0,4219482054.0,2189182541598.0,28667340472.0,13529651177.0,7538167604.0,,1646500470.0,2205828749915.0,5441503851.0,244102347.0,1504520022.0,,
dubliner,clang,0,9,vectorwise,170,q9 vectorwise,3025.876,2494934.36,231316.0,1309.0,1817797.0,6612634204631.0,789390263654.0,157894352961.0,2772865076.0,196038267768.0,26690337375.0,11934458820.0,6472334813.0,,1056268367.0,195804320428.0,5261592596.0,12257506.0,134739469.0,,
